timestamp,open,high,low,close,volume
2020-04-18,0.655,0.7237,0.6748,0.6775,3994742.0
2020-04-19,0.6775,0.6689,0.5932,0.6037,4397843.0
2020-04-20,0.6037,0.609,0.5209,0.5313,4542657.0
2020-04-21,0.5313,0.595,0.5083,0.5776,6140323.0
2020-04-22,0.5776,0.7112,0.5892,0.693,15462983.0
2020-04-23,0.693,0.735,0.6069,0.6308,10371579.0
2020-04-24,0.6308,0.666,0.61,0.6247,3667234.0
2020-04-25,0.6247,0.6699,0.6183,0.6457,2360904.0
2020-04-26,0.6457,0.6996,0.6265,0.6364,2708455.0
2020-04-27,0.6364,0.6604,0.5673,0.5692,3738309.0
2020-04-28,0.5692,0.7023,0.567,0.6561,6838281.0
2020-04-29,0.6561,0.8337,0.7097,0.7462,7423736.0
2020-04-30,0.7462,0.7842,0.6703,0.6916,3513976.0
2020-05-01,0.6916,0.7412,0.6836,0.724,2361557.0
2020-05-02,0.724,0.7586,0.7077,0.7122,1512249.0
2020-05-03,0.7122,0.7113,0.6508,0.681,1514748.0
2020-05-04,0.681,0.7065,0.627,0.6654,1914032.0
2020-05-05,0.6654,0.6928,0.6381,0.6472,1251358.0
2020-05-06,0.6472,0.677,0.6125,0.6174,1145550.0
2020-05-07,0.6174,0.6838,0.5717,0.6073,2049615.0
2020-05-08,0.6073,0.6242,0.5767,0.6037,918906.0
2020-05-09,0.6037,0.619,0.5846,0.6031,548440.0
2020-05-10,0.6031,0.6109,0.5319,0.5417,882728.0
2020-05-11,0.5417,0.5614,0.5061,0.5159,910190.0
2020-05-12,0.5159,0.5552,0.5199,0.5361,708183.0
2020-05-13,0.5361,0.579,0.5299,0.5527,1048968.0
2020-05-14,0.5527,0.6089,0.5576,0.5717,607340.0
2020-05-15,0.5717,0.559,0.5426,0.5574,277879.0
2020-05-16,0.5574,0.5995,0.5594,0.5993,730811.0
2020-05-17,0.5993,0.6518,0.604,0.6143,1357143.0
2020-05-18,0.6143,0.6889,0.607,0.6536,1790763.0
2020-05-19,0.6536,0.6594,0.6106,0.6225,646969.0
2020-05-20,0.6225,0.6092,0.5759,0.5815,862260.0
2020-05-21,0.5815,0.611,0.5454,0.6075,1385626.0
2020-05-22,0.6075,0.6769,0.588,0.6366,2180151.0
2020-05-23,0.6366,0.6378,0.5843,0.607,1151626.0
2020-05-24,0.607,0.5789,0.5432,0.5478,1739072.0
2020-05-25,0.5478,0.6584,0.5428,0.5953,3846877.0
2020-05-26,0.5953,0.61,0.565,0.5744,1553526.0
2020-05-27,0.5744,0.6194,0.579,0.5906,1090398.0
2020-05-28,0.5906,0.6172,0.5738,0.5754,1270324.0
2020-05-29,0.5754,0.5899,0.5606,0.5806,576710.0
2020-05-30,0.5806,0.6128,0.5715,0.5853,707212.0
2020-05-31,0.5853,0.5812,0.5653,0.5716,337664.0
2020-06-01,0.5716,0.6269,0.567,0.5749,573987.0
2020-06-02,0.5749,0.5725,0.5369,0.5667,454467.0
2020-06-03,0.5667,0.602,0.5688,0.5877,588129.0
2020-06-04,0.5877,0.6012,0.5729,0.5848,532297.0
2020-06-05,0.5848,0.6919,0.5644,0.6586,4638101.0
2020-06-06,0.6586,0.6622,0.6149,0.6245,1544682.0
2020-06-07,0.6245,0.6302,0.6077,0.6129,390744.0
2020-06-08,0.6129,0.6901,0.612,0.6688,1124667.0
2020-06-09,0.6688,0.6681,0.6272,0.6571,681907.0
2020-06-10,0.6571,0.6771,0.6323,0.6424,823208.0
2020-06-11,0.6424,0.6105,0.5684,0.5705,804439.0
2020-06-12,0.5705,0.6138,0.576,0.5939,721709.0
2020-06-13,0.5939,0.6113,0.5892,0.6107,463202.0
2020-06-14,0.6107,0.611,0.5776,0.5846,549045.0
2020-06-15,0.5846,0.5937,0.5647,0.5701,507583.0
2020-06-16,0.5701,0.5875,0.5714,0.5842,308923.0
2020-06-17,0.5842,0.5893,0.5729,0.5845,341500.0
2020-06-18,0.5845,0.6496,0.577,0.6224,1096924.0
2020-06-19,0.6224,0.8469,0.6136,0.6868,7106966.0
2020-06-20,0.6868,0.6968,0.627,0.6488,1514179.0
2020-06-21,0.6488,0.7487,0.6301,0.6739,2248686.0
2020-06-22,0.6739,0.7552,0.6636,0.7293,1091311.0
2020-06-23,0.7293,0.7699,0.6978,0.708,865626.0
2020-06-24,0.708,0.8082,0.6697,0.7355,2193486.0
2020-06-25,0.7355,0.7544,0.6994,0.7147,1161174.0
2020-06-26,0.7147,0.7623,0.682,0.7378,1201717.0
2020-06-27,0.7378,0.7374,0.6668,0.713,1115041.0
2020-06-28,0.713,0.8446,0.6937,0.7989,2798341.0
2020-06-29,0.7989,0.9002,0.7765,0.8541,1410464.0
2020-06-30,0.8541,1.051,0.8455,0.8603,2796951.0
2020-07-01,0.8603,0.9172,0.8157,0.8317,1015205.0
2020-07-02,0.8317,0.8255,0.7547,0.7768,1024226.0
2020-07-03,0.7768,0.7874,0.7444,0.7687,623940.0
2020-07-04,0.7687,0.8328,0.7667,0.7811,1080767.0
2020-07-05,0.7811,0.7773,0.6245,0.6929,3986674.0
2020-07-06,0.6929,0.728,0.6942,0.7101,703293.0
2020-07-07,0.7101,0.7868,0.6993,0.753,1291545.0
2020-07-08,0.753,0.8489,0.6954,0.7936,1457156.0
2020-07-09,0.7936,0.8852,0.753,0.8481,1691795.0
2020-07-10,0.8481,0.9566,0.844,0.9118,941581.0
2020-07-11,0.9118,0.9253,0.8523,0.9225,873693.0
2020-07-12,0.9225,1.15,0.9143,1.017,2968752.0
2020-07-13,1.017,1.311,1.004,1.172,1956555.0
2020-07-14,1.172,1.273,1.124,1.147,915666.0
2020-07-15,1.147,1.417,1.131,1.281,1400028.0
2020-07-16,1.281,1.388,0.8221,0.8723,6040131.0
2020-07-17,0.8723,1.048,0.7721,0.9778,7079787.0
2020-07-18,0.9778,1.002,0.9325,0.9701,1268350.0
2020-07-19,0.9701,0.9797,0.9023,0.9244,921725.0
2020-07-20,0.9244,0.9198,0.8492,0.8757,1664132.0
2020-07-21,0.8757,1.033,0.8802,0.9802,2379599.0
2020-07-22,0.9802,1.133,0.9889,1.044,2867598.0
2020-07-23,1.044,1.124,1.003,1.051,1100278.0
2020-07-24,1.051,1.048,0.9538,0.9977,681460.0
2020-07-25,0.9977,1.441,1.014,1.254,4839385.0
2020-07-26,1.254,1.636,1.263,1.568,3640753.0
2020-07-27,1.568,2.196,1.687,1.789,12089192.0
2020-07-28,1.789,1.852,1.584,1.785,2659221.0
2020-07-29,1.785,2.139,1.567,1.663,3590727.0
2020-07-30,1.663,1.826,1.632,1.684,1502352.0
2020-07-31,1.684,1.721,1.511,1.531,1342169.0
2020-08-01,1.531,1.731,1.528,1.535,1240784.0
2020-08-02,1.535,1.748,1.403,1.737,1710906.0
2020-08-03,1.737,1.851,1.674,1.789,1461764.0
2020-08-04,1.789,1.959,1.777,1.872,1273891.0
2020-08-05,1.872,1.993,1.703,1.747,1356563.0
2020-08-06,1.747,2.235,1.735,2.191,2666185.0
2020-08-07,2.191,2.163,1.913,2.081,1611842.0
2020-08-08,2.081,2.587,2.048,2.473,2356797.0
2020-08-09,2.473,2.723,2.313,2.656,2353925.0
2020-08-10,2.656,3.413,2.496,3.127,4043640.0
2020-08-11,3.134,3.519,2.755,3.298,1599939.34
2020-08-12,3.298,3.929,3.08,3.755,1760444.35
2020-08-13,3.755,4.139,3.502,3.731,1719842.24
2020-08-14,3.731,3.768,3.321,3.41,1505969.79
2020-08-15,3.41,3.74,3.15,3.173,1079599.1
2020-08-16,3.173,3.49,3.12,3.389,674191.83
2020-08-17,3.389,3.395,3.1,3.11,743391.84
2020-08-18,3.11,3.709,2.811,3.34,2730537.14
2020-08-19,3.34,3.49,2.8,2.887,1438498.76
2020-08-20,2.887,3.445,2.887,3.204,1283567.72
2020-08-21,3.204,3.24,2.89,2.932,1134987.1
2020-08-22,2.932,3.2,2.743,3.013,1172456.58
2020-08-23,3.013,3.4,3.001,3.25,1199651.99
2020-08-24,3.25,3.62,3.21,3.34,1320638.36
2020-08-25,3.34,3.365,3.0,3.25,1155829.97
2020-08-26,3.25,3.8,3.181,3.568,2297407.46
2020-08-27,3.568,3.857,3.244,3.45,2439437.5
2020-08-28,3.45,4.309,3.45,4.006,2589333.54
2020-08-29,4.006,4.112,3.775,3.953,1350654.6
2020-08-30,3.953,4.712,3.9,4.431,1822980.39
2020-08-31,4.431,4.886,4.1,4.744,1511236.52
2020-09-01,4.744,4.947,4.302,4.341,1277017.36
2020-09-02,4.341,4.351,3.66,4.17,2016635.06
2020-09-03,4.17,4.459,3.474,3.503,3296429.06
2020-09-04,3.503,3.835,3.171,3.53,2063200.04
2020-09-05,3.53,3.664,2.094,2.605,4455236.58
2020-09-06,2.605,3.18,2.258,3.093,2910901.01
2020-09-07,3.093,3.198,2.38,2.924,2693738.87
2020-09-08,2.924,2.95,2.399,2.468,1638853.6
2020-09-09,2.468,3.884,2.382,3.6,6725023.29
2020-09-10,3.6,3.875,3.304,3.476,4384681.56
2020-09-11,3.476,3.503,3.032,3.397,2241893.44
2020-09-12,3.397,3.47,3.15,3.332,1174145.57
2020-09-13,3.332,3.47,2.984,3.26,2030932.61
2020-09-14,3.26,3.539,3.075,3.264,3372248.61
2020-09-15,3.264,3.325,2.896,2.929,1708415.79
2020-09-16,2.929,2.93,2.428,2.533,4927980.69
2020-09-17,2.533,2.939,2.36,2.883,4680764.51
2020-09-18,2.883,3.16,2.726,3.114,4194054.5
2020-09-19,3.114,3.253,2.957,3.031,1600614.08
2020-09-20,3.031,3.032,2.7,2.863,1461563.89
2020-09-21,2.863,3.04,2.469,2.767,3585455.91
2020-09-22,2.767,3.011,2.65,2.908,3450538.03
2020-09-23,2.908,3.09,2.7,2.855,2796616.11
2020-09-24,2.855,3.257,2.78,3.143,3000839.26
2020-09-25,3.143,3.277,2.9,3.194,2459915.78
2020-09-26,3.194,3.25,3.03,3.129,1364952.39
2020-09-27,3.129,3.186,2.982,3.158,1019713.12
2020-09-28,3.158,3.2,2.908,2.96,1283454.06
2020-09-29,2.96,3.027,2.874,2.95,956558.24
2020-09-30,2.95,2.984,2.823,2.897,728280.67
2020-10-01,2.897,2.989,2.65,2.867,1377868.33
2020-10-02,2.867,2.887,2.42,2.623,2798466.01
2020-10-03,2.623,2.671,2.536,2.544,551685.41
2020-10-04,2.544,2.59,2.42,2.52,773829.9
2020-10-05,2.52,2.683,2.456,2.652,928651.1
2020-10-06,2.652,2.66,2.13,2.174,1806134.13
2020-10-07,2.174,2.408,2.081,2.3,2113228.25
2020-10-08,2.3,2.457,2.012,2.364,2818556.42
2020-10-09,2.364,2.628,2.304,2.532,1905351.75
2020-10-10,2.532,2.605,2.388,2.4,1295109.19
2020-10-11,2.4,2.46,2.341,2.423,912615.49
2020-10-12,2.423,2.704,2.413,2.584,2178966.95
2020-10-13,2.584,2.587,2.336,2.406,1986525.79
2020-10-14,2.406,2.442,2.233,2.311,1136355.33
2020-10-15,2.311,2.348,2.193,2.268,763201.0
2020-10-16,2.268,2.269,2.107,2.139,1638314.02
2020-10-17,2.139,2.246,2.111,2.205,498054.8
2020-10-18,2.205,2.259,2.176,2.214,491005.41
2020-10-19,2.214,2.215,2.05,2.059,926162.15
2020-10-20,2.059,2.107,1.84,1.885,1980735.28
2020-10-21,1.885,2.11,1.842,1.89,3290523.89
2020-10-22,1.89,2.09,1.848,1.958,1652231.15
2020-10-23,1.958,1.99,1.85,1.959,1586901.13
2020-10-24,1.959,1.973,1.88,1.914,761963.13
2020-10-25,1.914,1.924,1.76,1.793,1396070.88
2020-10-26,1.793,1.868,1.612,1.68,2065373.08
2020-10-27,1.68,1.75,1.591,1.711,2646168.37
2020-10-28,1.711,1.725,1.451,1.518,3458757.15
2020-10-29,1.518,1.575,1.415,1.433,1268650.68
2020-10-30,1.433,1.473,1.316,1.438,1419289.15
2020-10-31,1.438,1.558,1.427,1.55,866671.75
2020-11-01,1.55,1.646,1.514,1.608,1004588.92
2020-11-02,1.608,1.643,1.462,1.474,879934.95
2020-11-03,1.474,1.484,1.406,1.412,996514.56
2020-11-04,1.412,1.415,1.274,1.391,2627651.09
2020-11-05,1.391,1.493,1.3,1.401,1629805.61
2020-11-06,1.401,1.948,1.395,1.901,3839511.87
2020-11-07,1.901,2.497,1.828,2.022,8625571.02
2020-11-08,2.022,2.282,1.961,2.156,4818506.77
2020-11-09,2.156,2.199,1.946,2.03,3063329.77
2020-11-10,2.03,2.325,2.008,2.266,2131562.25
2020-11-11,2.266,2.3,1.967,2.0,1875622.08
2020-11-12,2.0,2.06,1.825,1.908,1578015.95
2020-11-13,1.908,2.08,1.9,2.014,1656273.41
2020-11-14,2.014,2.037,1.869,1.918,1231421.86
2020-11-15,1.918,2.218,1.913,2.041,3437679.04
2020-11-16,2.041,2.37,1.986,2.263,3256751.96
2020-11-17,2.263,2.33,2.125,2.199,2363679.49
2020-11-18,2.199,2.217,2.0,2.116,2111894.9
2020-11-19,2.116,2.185,2.014,2.085,1435630.91
2020-11-20,2.085,2.239,2.052,2.103,1626106.22
2020-11-21,2.103,2.51,2.036,2.385,3018293.94
2020-11-22,2.385,2.42,2.04,2.151,2495013.58
2020-11-23,2.151,2.363,2.112,2.279,2143355.4
2020-11-24,2.279,2.473,2.157,2.282,3197917.72
2020-11-25,2.282,2.49,2.17,2.266,3430290.29
2020-11-26,2.266,2.31,1.722,1.911,6981913.41
2020-11-27,1.911,2.037,1.77,1.861,1865800.94
2020-11-28,1.861,1.94,1.802,1.887,1436455.81
2020-11-29,1.887,1.947,1.85,1.915,896870.18
2020-11-30,1.915,2.018,1.904,1.967,1125882.67
2020-12-01,1.967,2.14,1.917,1.974,2119075.18
2020-12-02,1.974,2.21,1.933,2.12,2249479.02
2020-12-03,2.12,2.226,2.074,2.097,3501209.88
2020-12-04,2.097,2.112,1.838,1.853,1704664.6
2020-12-05,1.853,1.982,1.82,1.98,1371381.87
2020-12-06,1.98,1.991,1.798,1.851,1645622.58
2020-12-07,1.851,1.899,1.809,1.829,1688502.26
2020-12-08,1.829,1.83,1.623,1.663,2973276.18
2020-12-09,1.663,1.677,1.5,1.659,2882570.25
2020-12-10,1.659,1.666,1.54,1.569,1419475.76
2020-12-11,1.569,1.578,1.433,1.439,1638271.67
2020-12-12,1.439,1.538,1.437,1.491,1585167.72
2020-12-13,1.491,1.697,1.458,1.57,1919951.47
2020-12-14,1.57,1.625,1.522,1.594,1617010.65
2020-12-15,1.594,1.803,1.588,1.759,3904286.01
2020-12-16,1.759,1.792,1.603,1.783,3373550.15
2020-12-17,1.783,1.806,1.639,1.68,2800443.81
2020-12-18,1.68,1.707,1.631,1.701,1305634.08
2020-12-19,1.701,1.767,1.659,1.67,1535935.57
2020-12-20,1.67,1.689,1.521,1.563,1546811.63
2020-12-21,1.563,1.62,1.49,1.533,1410423.97
2020-12-22,1.533,1.58,1.471,1.49,2028791.85
2020-12-23,1.49,1.513,1.032,1.198,4172360.76
2020-12-24,1.198,1.388,1.166,1.361,1949526.49
2020-12-25,1.361,1.46,1.342,1.447,1610694.3
2020-12-26,1.447,1.45,1.312,1.326,1156085.77
2020-12-27,1.326,1.417,1.263,1.303,2346754.85
2020-12-28,1.303,1.522,1.287,1.517,2517510.37
2020-12-29,1.517,1.734,1.439,1.67,5350390.43
2020-12-30,1.67,1.688,1.524,1.535,2626433.1
2020-12-31,1.535,1.552,1.421,1.508,2663505.66
2021-01-01,1.508,1.859,1.497,1.841,4853183.05
2021-01-02,1.841,1.999,1.712,1.799,5719553.68
2021-01-03,1.799,2.378,1.797,2.176,8224740.74
2021-01-04,2.176,2.498,1.859,2.491,7822037.3
2021-01-05,2.491,2.509,2.062,2.162,6973326.14
2021-01-06,2.162,2.185,1.903,1.941,8797929.41
2021-01-07,1.941,2.567,1.922,2.364,28816130.87
2021-01-08,2.364,3.766,2.175,3.221,26954007.01
2021-01-09,3.221,3.697,2.931,3.381,10344458.02
2021-01-10,3.381,3.74,3.156,3.445,5992340.02
2021-01-11,3.445,3.527,2.58,3.102,8852326.67
2021-01-12,3.102,3.88,3.059,3.637,7233230.15
2021-01-13,3.637,3.795,3.265,3.525,5520811.79
2021-01-14,3.525,3.595,3.185,3.292,6853791.15
2021-01-15,3.292,3.447,2.963,3.245,5190928.0
2021-01-16,3.245,3.706,3.242,3.424,9027006.92
2021-01-17,3.424,3.988,3.299,3.824,9035278.96
2021-01-18,3.824,4.168,3.617,3.786,6553917.07
2021-01-19,3.786,4.047,3.6,3.629,5033875.67
2021-01-20,3.629,3.741,3.34,3.716,5073838.94
2021-01-21,3.716,3.739,2.972,2.99,4305334.62
2021-01-22,2.99,3.499,2.537,3.335,6810055.39
2021-01-23,3.335,3.6,3.306,3.507,2506647.97
2021-01-24,3.507,3.79,3.479,3.628,2669674.38
2021-01-25,3.628,3.986,3.44,3.704,6575784.83
2021-01-26,3.704,4.097,3.648,4.041,7060592.58
2021-01-27,4.041,4.042,3.512,3.675,2846073.87
2021-01-28,3.675,3.959,3.6,3.809,2240384.48
2021-01-29,3.809,3.911,3.603,3.829,3024218.16
2021-01-30,3.829,4.318,3.744,4.228,4162942.08
2021-01-31,4.228,4.804,4.154,4.253,5651054.27
2021-02-01,4.253,4.617,4.107,4.615,2310368.3
2021-02-02,4.61,5.403,4.467,5.232,5743394.73
2021-02-03,5.232,5.78,5.055,5.73,4298354.11
2021-02-04,5.73,6.541,5.573,6.422,5958813.78
2021-02-05,6.422,7.141,6.409,6.677,4562072.46
2021-02-06,6.677,6.815,5.702,6.111,5428157.34
2021-02-07,6.111,6.88,5.752,6.696,5392867.14
2021-02-08,6.696,8.077,6.458,7.855,7089546.69
2021-02-09,7.855,8.493,7.555,7.803,5058184.68
2021-02-10,7.803,9.087,7.29,9.087,4662353.31
2021-02-11,9.087,9.737,8.727,9.197,5994959.91
2021-02-12,9.197,9.928,9.04,9.224,3146110.73
2021-02-13,9.224,9.507,8.661,8.735,3751854.25
2021-02-14,8.735,9.227,8.534,8.722,3179698.49
2021-02-15,8.722,9.372,7.729,8.854,3742613.02
2021-02-16,8.854,8.999,7.964,8.3,2454212.27
2021-02-17,8.3,8.447,7.522,8.236,3583271.46
2021-02-18,8.236,9.316,8.231,8.978,2623862.63
2021-02-19,8.978,11.83,8.533,11.49,7414700.47
2021-02-20,11.49,11.84,9.788,9.986,4996802.83
2021-02-21,9.986,11.66,9.818,11.08,3899711.08
2021-02-22,11.08,14.79,9.113,14.43,15237532.08
2021-02-23,14.43,15.88,11.48,15.23,24922218.05
2021-02-24,15.23,18.2,14.8,17.19,11170205.13
2021-02-25,17.19,17.69,13.66,13.81,9838081.96
2021-02-26,13.81,15.51,13.1,13.6,8429361.59
2021-02-27,13.6,14.81,13.02,13.19,6504568.32
2021-02-28,13.19,13.77,11.42,13.09,7551963.01
2021-03-01,13.09,15.56,13.02,14.98,5982155.87
2021-03-02,14.98,15.24,13.38,13.95,4591333.3
2021-03-03,13.95,14.73,13.71,14.08,3552013.49
2021-03-04,14.08,14.27,12.74,13.05,2984928.14
2021-03-05,13.05,13.1,12.13,12.54,2217180.69
2021-03-06,12.54,13.3,11.9,13.04,3244858.75
2021-03-07,13.04,14.01,12.71,13.82,3190746.94
2021-03-08,13.82,13.9,13.0,13.6,2287101.74
2021-03-09,13.6,14.99,13.21,14.84,2849104.99
2021-03-10,14.84,15.2,14.06,14.23,2144168.64
2021-03-11,14.23,16.32,13.68,16.02,4384844.26
2021-03-12,16.02,16.5,14.1,14.55,3947546.25
2021-03-13,14.55,15.41,13.85,15.3,2841583.63
2021-03-14,15.3,15.37,14.35,14.47,1879970.51
2021-03-15,14.47,14.82,13.63,14.18,2198026.38
2021-03-16,14.18,14.29,13.15,13.64,2659291.27
2021-03-17,13.64,14.26,13.04,14.22,1849665.45
2021-03-18,14.22,14.75,13.96,14.21,1723882.07
2021-03-19,14.21,14.49,13.87,14.15,1582304.35
2021-03-20,14.15,14.97,14.09,14.19,1554020.5
2021-03-21,14.19,14.36,13.64,14.34,1294587.74
2021-03-22,14.34,16.59,14.17,14.79,5429106.39
2021-03-23,14.79,15.22,14.02,14.16,2196058.2
2021-03-24,14.16,15.37,13.59,13.59,2528680.81
2021-03-25,13.59,13.72,12.48,12.97,2518356.62
2021-03-26,12.97,14.79,12.31,14.77,3196183.1
2021-03-27,14.77,16.79,14.72,16.46,4311659.02
2021-03-28,16.46,19.38,16.31,18.06,7585486.36
2021-03-29,18.06,18.99,17.65,18.92,3332675.81
2021-03-30,18.92,20.86,18.9,19.08,4055466.27
2021-03-31,19.08,19.81,18.02,19.39,2971992.43
2021-04-01,19.39,20.35,18.75,19.05,2432399.51
2021-04-02,19.05,19.8,18.36,19.76,1928300.83
2021-04-03,19.76,23.83,19.73,22.44,6707529.76
2021-04-04,22.44,25.52,22.0,23.84,5625171.49
2021-04-05,23.84,24.76,22.78,22.97,3105429.62
2021-04-06,22.97,25.29,21.79,25.05,3669749.39
2021-04-07,25.05,27.5,22.92,26.48,8292882.89
2021-04-08,26.48,27.99,25.65,26.94,4553483.73
2021-04-09,26.94,28.98,26.72,27.62,3310265.26
2021-04-10,27.62,28.26,25.92,26.8,2925854.88
2021-04-11,26.8,28.65,25.52,27.84,2778461.34
2021-04-12,27.84,29.91,26.82,28.54,3116772.98
2021-04-13,28.54,28.8,26.29,27.43,2468595.62
2021-04-14,27.43,27.56,24.71,26.41,3923018.31
2021-04-15,26.41,28.2,25.46,27.78,2338150.88
2021-04-16,27.78,28.25,24.87,25.3,2870019.14
2021-04-17,25.3,26.78,24.83,24.86,2677074.72
2021-04-18,24.86,32.98,21.11,32.34,12470797.41
2021-04-19,32.34,36.08,29.82,31.48,12785582.61
2021-04-20,31.48,32.78,28.85,31.72,8538455.48
2021-04-21,31.72,35.04,30.14,32.59,8812149.85
2021-04-22,32.59,41.06,31.54,38.9,17764489.0
2021-04-23,38.9,41.63,31.52,37.24,17973245.12
2021-04-24,37.24,43.53,34.63,40.86,11903849.29
2021-04-25,40.86,48.58,40.43,47.39,14657439.86
2021-04-26,47.39,48.46,43.3,43.81,13112134.23
2021-04-27,43.81,46.59,42.55,43.17,8483531.56
2021-04-28,43.17,46.93,40.57,44.83,9301407.64
2021-04-29,44.83,46.17,40.95,42.5,7109647.38
2021-04-30,42.5,44.3,41.24,42.89,4291081.01
2021-05-01,42.89,49.87,42.05,49.56,7183511.39
2021-05-02,49.56,49.96,45.92,46.91,4728779.64
2021-05-03,46.91,49.02,44.83,45.96,4695663.72
2021-05-04,45.96,47.81,42.32,42.65,5182985.49
2021-05-05,42.65,45.99,42.31,44.98,3738477.09
2021-05-06,44.98,44.98,42.59,43.48,2906546.13
2021-05-07,43.48,46.21,41.44,43.16,4008211.96
2021-05-08,43.16,46.6,42.32,45.67,3349287.98
2021-05-09,45.67,47.09,42.74,44.34,3858713.9
2021-05-10,44.34,45.85,39.4,42.87,3647497.08
2021-05-11,42.87,45.12,39.77,44.6,3562996.75
2021-05-12,44.6,49.18,42.65,43.11,9133995.37
2021-05-13,43.11,45.43,37.54,40.97,8753447.13
2021-05-14,40.97,44.86,39.93,42.71,4229804.33
2021-05-15,42.71,45.39,39.34,43.44,4229053.16
2021-05-16,43.44,52.24,41.66,46.73,14111422.52
2021-05-17,46.73,51.93,43.38,46.65,9352998.87
2021-05-18,46.65,58.23,46.09,56.02,15056564.87
2021-05-19,56.02,57.6,27.49,35.02,23018722.69
2021-05-20,35.02,52.13,32.19,44.37,21302760.5
2021-05-21,44.37,47.68,33.69,38.89,16173948.33
2021-05-22,38.89,39.98,31.15,31.26,12185172.71
2021-05-23,31.26,32.39,19.19,24.56,30473558.27
2021-05-24,24.56,32.13,24.48,31.34,18417545.24
2021-05-25,31.34,33.16,25.98,30.03,12640281.0
2021-05-26,30.03,37.23,28.87,35.42,12987774.65
2021-05-27,35.42,35.56,31.03,33.64,7231883.34
2021-05-28,33.64,34.53,28.02,28.99,7674412.11
2021-05-29,28.99,30.05,25.74,27.38,4976626.85
2021-05-30,27.38,29.77,25.61,28.58,4904902.54
2021-05-31,28.58,33.0,27.52,32.79,6459613.11
2021-06-01,32.79,33.27,29.9,30.96,5313553.91
2021-06-02,30.96,35.0,30.4,33.99,6088766.39
2021-06-03,33.99,41.32,33.74,39.6,10715205.58
